,hrefs
1727,https://samara.cian.ru/sale/flat/242721902/
1728,https://samara.cian.ru/sale/flat/242563046/
1729,https://samara.cian.ru/sale/flat/201186206/
1730,https://samara.cian.ru/sale/flat/241607035/
1731,https://samara.cian.ru/sale/flat/241363262/
1732,https://samara.cian.ru/sale/flat/206270543/
1733,https://samara.cian.ru/sale/flat/213884254/
1734,https://samara.cian.ru/sale/flat/240569692/
1735,https://samara.cian.ru/sale/flat/243748110/
1736,https://samara.cian.ru/sale/flat/243748110/
1737,https://samara.cian.ru/sale/flat/246054318/
1738,https://samara.cian.ru/sale/flat/246054331/
1739,https://samara.cian.ru/sale/flat/246054329/
1740,https://samara.cian.ru/sale/flat/246074399/
1741,https://samara.cian.ru/sale/flat/246074388/
1742,https://samara.cian.ru/sale/flat/246054339/
1743,https://samara.cian.ru/sale/flat/246074402/
1744,https://samara.cian.ru/sale/flat/246074390/
1745,https://samara.cian.ru/sale/flat/246074405/
1746,https://samara.cian.ru/sale/flat/246074394/
1747,https://samara.cian.ru/sale/flat/246074403/
1748,https://samara.cian.ru/sale/flat/245266307/
1749,https://samara.cian.ru/sale/flat/245175862/
1750,https://samara.cian.ru/sale/flat/244150436/
1751,https://samara.cian.ru/sale/flat/230135214/
1752,https://samara.cian.ru/sale/flat/245820069/
1753,https://samara.cian.ru/sale/flat/243165043/
1754,https://samara.cian.ru/sale/flat/244987876/
1755,https://samara.cian.ru/sale/flat/241444419/
1756,https://samara.cian.ru/sale/flat/245175864/
1757,https://samara.cian.ru/sale/flat/244333458/
1758,https://samara.cian.ru/sale/flat/245474227/
1759,https://samara.cian.ru/sale/flat/243727052/
1760,https://samara.cian.ru/sale/flat/245529837/
1761,https://samara.cian.ru/sale/flat/245673532/
1762,https://samara.cian.ru/sale/flat/226087822/
1763,https://samara.cian.ru/sale/flat/245673529/
1764,https://samara.cian.ru/sale/flat/245529841/
1765,https://samara.cian.ru/sale/flat/245041273/
1766,https://samara.cian.ru/sale/flat/241838557/
1767,https://samara.cian.ru/sale/flat/238903646/
1768,https://samara.cian.ru/sale/flat/242285875/
1769,https://samara.cian.ru/sale/flat/242285893/
1770,https://samara.cian.ru/sale/flat/243141630/
1771,https://samara.cian.ru/sale/flat/242186526/
1772,https://samara.cian.ru/sale/flat/245820074/
1773,https://samara.cian.ru/sale/flat/245845447/
1774,https://samara.cian.ru/sale/flat/245845452/
1775,https://samara.cian.ru/sale/flat/244968574/
1776,https://samara.cian.ru/sale/flat/245691042/
1777,https://samara.cian.ru/sale/flat/245431872/
1778,https://samara.cian.ru/sale/flat/242563039/
1779,https://samara.cian.ru/sale/flat/241069728/
1780,https://samara.cian.ru/sale/flat/245175859/
1781,https://samara.cian.ru/sale/flat/241704438/
1782,https://samara.cian.ru/sale/flat/245613059/
1783,https://samara.cian.ru/sale/flat/242514299/
1784,https://samara.cian.ru/sale/flat/242581831/
1785,https://samara.cian.ru/sale/flat/245976376/
1786,https://samara.cian.ru/sale/flat/245597430/
1787,https://samara.cian.ru/sale/flat/242449259/
1788,https://samara.cian.ru/sale/flat/241462025/
1789,https://samara.cian.ru/sale/flat/245845453/
1790,https://samara.cian.ru/sale/flat/243312490/
1791,https://samara.cian.ru/sale/flat/245820087/
1792,https://samara.cian.ru/sale/flat/243322658/
1793,https://samara.cian.ru/sale/flat/241913917/
1794,https://samara.cian.ru/sale/flat/233098432/
1795,https://samara.cian.ru/sale/flat/245597424/
1796,https://samara.cian.ru/sale/flat/245976377/
1797,https://samara.cian.ru/sale/flat/245998827/
1798,https://samara.cian.ru/sale/flat/244968573/
1799,https://samara.cian.ru/sale/flat/245549666/
1800,https://samara.cian.ru/sale/flat/245998817/
1801,https://samara.cian.ru/sale/flat/244968560/
1802,https://samara.cian.ru/sale/flat/245726787/
1803,https://samara.cian.ru/sale/flat/245820070/
1804,https://samara.cian.ru/sale/flat/245924790/
1805,https://samara.cian.ru/sale/flat/245924796/
1806,https://samara.cian.ru/sale/flat/234236246/
1807,https://samara.cian.ru/sale/flat/239694391/
1808,https://samara.cian.ru/sale/flat/186907293/
1809,https://samara.cian.ru/sale/flat/236843327/
1810,https://samara.cian.ru/sale/flat/242569503/
1811,https://samara.cian.ru/sale/flat/227073214/
1812,https://samara.cian.ru/sale/flat/243606616/
1813,https://samara.cian.ru/sale/flat/224475704/
1814,https://samara.cian.ru/sale/flat/208838251/
1815,https://samara.cian.ru/sale/flat/242891250/
1816,https://samara.cian.ru/sale/flat/226565879/
1817,https://samara.cian.ru/sale/flat/236972824/
1818,https://samara.cian.ru/sale/flat/237138154/
1819,https://samara.cian.ru/sale/flat/227353332/
1820,https://samara.cian.ru/sale/flat/235837167/
1821,https://samara.cian.ru/sale/flat/235559525/
1822,https://samara.cian.ru/sale/flat/204291324/
1823,https://samara.cian.ru/sale/flat/204635490/
1824,https://samara.cian.ru/sale/flat/241607024/
1825,https://samara.cian.ru/sale/flat/212719910/
1826,https://samara.cian.ru/sale/flat/240153902/
1827,https://samara.cian.ru/sale/flat/219238762/
1828,https://samara.cian.ru/sale/flat/243159003/
1829,https://samara.cian.ru/sale/flat/243604273/
1830,https://samara.cian.ru/sale/flat/230313850/
1831,https://samara.cian.ru/sale/flat/236104743/
1832,https://samara.cian.ru/sale/flat/236368474/
1833,https://samara.cian.ru/sale/flat/235241459/
1834,https://samara.cian.ru/sale/flat/221518718/
1835,https://samara.cian.ru/sale/flat/245470738/
1836,https://samara.cian.ru/sale/flat/228392104/
1837,https://samara.cian.ru/sale/flat/226356621/
1838,https://samara.cian.ru/sale/flat/234705788/
1839,https://samara.cian.ru/sale/flat/228365217/
1840,https://samara.cian.ru/sale/flat/241070068/
1841,https://samara.cian.ru/sale/flat/240192859/
1842,https://samara.cian.ru/sale/flat/234099774/
1843,https://samara.cian.ru/sale/flat/227468812/
1844,https://samara.cian.ru/sale/flat/242685995/
1845,https://samara.cian.ru/sale/flat/245702245/
1846,https://samara.cian.ru/sale/flat/243653692/
1847,https://samara.cian.ru/sale/flat/225974052/
1848,https://samara.cian.ru/sale/flat/203418097/
1849,https://samara.cian.ru/sale/flat/234143476/
1850,https://samara.cian.ru/sale/flat/238481756/
1851,https://samara.cian.ru/sale/flat/243793623/
1852,https://samara.cian.ru/sale/flat/225534501/
1853,https://samara.cian.ru/sale/flat/236241824/
1854,https://samara.cian.ru/sale/flat/212942692/
1855,https://samara.cian.ru/sale/flat/241956345/
1856,https://samara.cian.ru/sale/flat/243094253/
1857,https://samara.cian.ru/sale/flat/227073882/
1858,https://samara.cian.ru/sale/flat/223282529/
1859,https://samara.cian.ru/sale/flat/219572120/
1860,https://samara.cian.ru/sale/flat/222028652/
1861,https://samara.cian.ru/sale/flat/242000386/
1862,https://samara.cian.ru/sale/flat/226472253/
1863,https://samara.cian.ru/sale/flat/236935813/
1864,https://samara.cian.ru/sale/flat/236826016/
1865,https://samara.cian.ru/sale/flat/245435942/
1866,https://samara.cian.ru/sale/flat/245669996/
1867,https://samara.cian.ru/sale/flat/243854657/
1868,https://samara.cian.ru/sale/flat/243254694/
1869,https://samara.cian.ru/sale/flat/241142996/
1870,https://samara.cian.ru/sale/flat/242746065/
1871,https://samara.cian.ru/sale/flat/245003363/
1872,https://samara.cian.ru/sale/flat/245500640/
1873,https://samara.cian.ru/sale/flat/229105071/
1874,https://samara.cian.ru/sale/flat/243181794/
1875,https://samara.cian.ru/sale/flat/244358073/
1876,https://samara.cian.ru/sale/flat/244078404/
1877,https://samara.cian.ru/sale/flat/219497430/
1878,https://samara.cian.ru/sale/flat/244215344/
1879,https://samara.cian.ru/sale/flat/231109373/
1880,https://samara.cian.ru/sale/flat/215976588/
1881,https://samara.cian.ru/sale/flat/232296469/
1882,https://samara.cian.ru/sale/flat/241070069/
1883,https://samara.cian.ru/sale/flat/229253989/
1884,https://samara.cian.ru/sale/flat/237736083/
1885,https://samara.cian.ru/sale/flat/239467437/
1886,https://samara.cian.ru/sale/flat/225141225/
1887,https://samara.cian.ru/sale/flat/236408846/
1888,https://samara.cian.ru/sale/flat/219712589/
1889,https://samara.cian.ru/sale/flat/243586697/
1890,https://samara.cian.ru/sale/flat/236958418/
1891,https://samara.cian.ru/sale/flat/245786124/
1892,https://samara.cian.ru/sale/flat/243726981/
1893,https://samara.cian.ru/sale/flat/241938230/
1894,https://samara.cian.ru/sale/flat/240758783/
1895,https://samara.cian.ru/sale/flat/244607278/
1896,https://samara.cian.ru/sale/flat/236992053/
1897,https://samara.cian.ru/sale/flat/242479556/
1898,https://samara.cian.ru/sale/flat/240876389/
1899,https://samara.cian.ru/sale/flat/235025075/
1900,https://samara.cian.ru/sale/flat/245474001/
1901,https://samara.cian.ru/sale/flat/242924444/
1902,https://samara.cian.ru/sale/flat/246053952/
1903,https://samara.cian.ru/sale/flat/237977596/
1904,https://samara.cian.ru/sale/flat/237977596/
1905,https://samara.cian.ru/sale/flat/243239400/
1906,https://samara.cian.ru/sale/flat/240029180/
1907,https://samara.cian.ru/sale/flat/240991699/
1908,https://samara.cian.ru/sale/flat/214504516/
1909,https://samara.cian.ru/sale/flat/223986936/
1910,https://samara.cian.ru/sale/flat/232587176/
1911,https://samara.cian.ru/sale/flat/235341949/
1912,https://samara.cian.ru/sale/flat/241607568/
1913,https://samara.cian.ru/sale/flat/196111478/
1914,https://samara.cian.ru/sale/flat/242836356/
1915,https://samara.cian.ru/sale/flat/242924971/
1916,https://samara.cian.ru/sale/flat/243402484/
1917,https://samara.cian.ru/sale/flat/194544868/
1918,https://samara.cian.ru/sale/flat/245215222/
1919,https://samara.cian.ru/sale/flat/245475410/
1920,https://samara.cian.ru/sale/flat/217092487/
1921,https://samara.cian.ru/sale/flat/235837162/
1922,https://samara.cian.ru/sale/flat/245597168/
1923,https://samara.cian.ru/sale/flat/244845196/
1924,https://samara.cian.ru/sale/flat/245844865/
1925,https://samara.cian.ru/sale/flat/245526706/
1926,https://samara.cian.ru/sale/flat/243239164/
1927,https://samara.cian.ru/sale/flat/245001888/
1928,https://samara.cian.ru/sale/flat/243158841/
1929,https://samara.cian.ru/sale/flat/240675317/
1930,https://samara.cian.ru/sale/flat/244059060/
1931,https://samara.cian.ru/sale/flat/245403201/
1932,https://samara.cian.ru/sale/flat/243604235/
1933,https://samara.cian.ru/sale/flat/242274209/
1934,https://samara.cian.ru/sale/flat/245215142/
1935,https://samara.cian.ru/sale/flat/245336250/
1936,https://samara.cian.ru/sale/flat/238657478/
1937,https://samara.cian.ru/sale/flat/240029182/
1938,https://samara.cian.ru/sale/flat/243854664/
1939,https://samara.cian.ru/sale/flat/227863631/
1940,https://samara.cian.ru/sale/flat/243239433/
1941,https://samara.cian.ru/sale/flat/244379400/
1942,https://samara.cian.ru/sale/flat/243931432/
1943,https://samara.cian.ru/sale/flat/220637401/
1944,https://samara.cian.ru/sale/flat/233036389/
1945,https://samara.cian.ru/sale/flat/239769345/
1946,https://samara.cian.ru/sale/flat/243854596/
1947,https://samara.cian.ru/sale/flat/243402523/
1948,https://samara.cian.ru/sale/flat/237736074/
1949,https://samara.cian.ru/sale/flat/243803246/
1950,https://samara.cian.ru/sale/flat/228529679/
1951,https://samara.cian.ru/sale/flat/244845189/
1952,https://samara.cian.ru/sale/flat/238828194/
1953,https://samara.cian.ru/sale/flat/227224417/
1954,https://samara.cian.ru/sale/flat/243438269/
1955,https://samara.cian.ru/sale/flat/239740348/
1956,https://samara.cian.ru/sale/flat/243206405/
1957,https://samara.cian.ru/sale/flat/243241980/
1958,https://samara.cian.ru/sale/flat/242562452/
1959,https://samara.cian.ru/sale/flat/241649510/
1960,https://samara.cian.ru/sale/flat/242014225/
1961,https://samara.cian.ru/sale/flat/245215214/
1962,https://samara.cian.ru/sale/flat/230977331/
1963,https://samara.cian.ru/sale/flat/245022321/
1964,https://samara.cian.ru/sale/flat/243854673/
1965,https://samara.cian.ru/sale/flat/243163949/
1966,https://samara.cian.ru/sale/flat/229032289/
1967,https://samara.cian.ru/sale/flat/243402568/
1968,https://samara.cian.ru/sale/flat/241109402/
1969,https://samara.cian.ru/sale/flat/243158788/
1970,https://samara.cian.ru/sale/flat/238935416/
1971,https://samara.cian.ru/sale/flat/243380487/
1972,https://samara.cian.ru/sale/flat/245215237/
1973,https://samara.cian.ru/sale/flat/239449132/
1974,https://samara.cian.ru/sale/flat/241232159/
1975,https://samara.cian.ru/sale/flat/242721955/
1976,https://samara.cian.ru/sale/flat/243206359/
1977,https://samara.cian.ru/sale/flat/244100412/
1978,https://samara.cian.ru/sale/flat/244845205/
1979,https://samara.cian.ru/sale/flat/229305633/
1980,https://samara.cian.ru/sale/flat/240629710/
1981,https://samara.cian.ru/sale/flat/243453048/
1982,https://samara.cian.ru/sale/flat/238709938/
1983,https://samara.cian.ru/sale/flat/243239475/
1984,https://samara.cian.ru/sale/flat/245976521/
1985,https://samara.cian.ru/sale/flat/229106173/
1986,https://samara.cian.ru/sale/flat/225150805/
1987,https://samara.cian.ru/sale/flat/243438254/
1988,https://samara.cian.ru/sale/flat/225952686/
1989,https://samara.cian.ru/sale/flat/245490424/
1990,https://samara.cian.ru/sale/flat/245215164/
1991,https://samara.cian.ru/sale/flat/243473417/
1992,https://samara.cian.ru/sale/flat/243349561/
1993,https://samara.cian.ru/sale/flat/243278183/
1994,https://samara.cian.ru/sale/flat/243380553/
1995,https://samara.cian.ru/sale/flat/241409575/
1996,https://samara.cian.ru/sale/flat/243931294/
1997,https://samara.cian.ru/sale/flat/222975656/
1998,https://samara.cian.ru/sale/flat/244987945/
1999,https://samara.cian.ru/sale/flat/243158796/
2000,https://samara.cian.ru/sale/flat/242704728/
2001,https://samara.cian.ru/sale/flat/241568927/
2002,https://samara.cian.ru/sale/flat/245227416/
2003,https://samara.cian.ru/sale/flat/238837013/
2004,https://samara.cian.ru/sale/flat/241690085/
2005,https://samara.cian.ru/sale/flat/210331666/
2006,https://samara.cian.ru/sale/flat/242529989/
2007,https://samara.cian.ru/sale/flat/238196335/
2008,https://samara.cian.ru/sale/flat/240057097/
2009,https://samara.cian.ru/sale/flat/242132040/
2010,https://samara.cian.ru/sale/flat/241724057/
2011,https://samara.cian.ru/sale/flat/243278061/
2012,https://samara.cian.ru/sale/flat/243158979/
2013,https://samara.cian.ru/sale/flat/245302705/
2014,https://samara.cian.ru/sale/flat/241880685/
2015,https://samara.cian.ru/sale/flat/244536183/
2016,https://samara.cian.ru/sale/flat/243206362/
2017,https://samara.cian.ru/sale/flat/244690817/
2018,https://samara.cian.ru/sale/flat/244215370/
2019,https://samara.cian.ru/sale/flat/245337624/
2020,https://samara.cian.ru/sale/flat/242000395/
2021,https://samara.cian.ru/sale/flat/240651990/
2022,https://samara.cian.ru/sale/flat/243313500/
2023,https://samara.cian.ru/sale/flat/243803245/
2024,https://samara.cian.ru/sale/flat/245670071/
2025,https://samara.cian.ru/sale/flat/245670114/
2026,https://samara.cian.ru/sale/flat/245670148/
2027,https://samara.cian.ru/sale/flat/226186868/
2028,https://samara.cian.ru/sale/flat/245673305/
2029,https://samara.cian.ru/sale/flat/243278115/
2030,https://samara.cian.ru/sale/flat/236673779/
2031,https://samara.cian.ru/sale/flat/225702011/
2032,https://samara.cian.ru/sale/flat/228055827/
2033,https://samara.cian.ru/sale/flat/245562941/
2034,https://samara.cian.ru/sale/flat/245267575/
2035,https://samara.cian.ru/sale/flat/205109850/
2036,https://samara.cian.ru/sale/flat/225850240/
2037,https://samara.cian.ru/sale/flat/245940910/
2038,https://samara.cian.ru/sale/flat/243240079/
2039,https://samara.cian.ru/sale/flat/236206561/
2040,https://samara.cian.ru/sale/flat/244455535/
2041,https://samara.cian.ru/sale/flat/243239392/
2042,https://samara.cian.ru/sale/flat/243206397/
2043,https://samara.cian.ru/sale/flat/236537081/
2044,https://samara.cian.ru/sale/flat/245216249/
2045,https://samara.cian.ru/sale/flat/242651625/
2046,https://samara.cian.ru/sale/flat/243670289/
2047,https://samara.cian.ru/sale/flat/244148952/
2048,https://samara.cian.ru/sale/flat/245216638/
2049,https://samara.cian.ru/sale/flat/245216604/
2050,https://samara.cian.ru/sale/flat/239467442/
2051,https://samara.cian.ru/sale/flat/241839302/
2052,https://samara.cian.ru/sale/flat/243672918/
2053,https://samara.cian.ru/sale/flat/245906481/
2054,https://samara.cian.ru/sale/flat/237977598/
2055,https://samara.cian.ru/sale/flat/245934655/
2056,https://samara.cian.ru/sale/flat/242851302/
2057,https://samara.cian.ru/sale/flat/245175829/
2058,https://samara.cian.ru/sale/flat/226056896/
2059,https://samara.cian.ru/sale/flat/245493174/
2060,https://samara.cian.ru/sale/flat/243654521/
2061,https://samara.cian.ru/sale/flat/243206384/
2062,https://samara.cian.ru/sale/flat/243123624/
2063,https://samara.cian.ru/sale/flat/237917005/
2064,https://samara.cian.ru/sale/flat/245998877/
2065,https://samara.cian.ru/sale/flat/228273649/
2066,https://samara.cian.ru/sale/flat/245493228/
2067,https://samara.cian.ru/sale/flat/237473050/
